store_id,sale_date,gross_sales,net_sales,digital_sales,in_store_sales,transaction_count
S005,2023-03-09,11204.64,10515.9,3887.5,6628.4,754
S006,2023-03-09,14696.93,13676.97,3887.44,9789.53,898
S007,2023-03-09,10393.42,9596.82,2964.52,6632.3,653
S008,2023-03-09,8207.53,7621.75,2758.6,4863.15,581
S009,2023-03-09,11427.03,10490.49,3819.06,6671.43,722
S010,2023-03-09,15295.75,14002.76,5042.56,8960.2,924
S011,2023-03-09,9019.65,8304.57,3041.12,5263.46,694
S012,2023-03-09,10359.01,9442.47,2851.16,6591.31,700
S013,2023-03-09,12781.18,11987.67,4323.36,7664.31,897
S014,2023-03-09,14584.45,13464.43,4834.53,8629.9,1000
S015,2023-03-09,14061.29,12814.26,4529.53,8284.74,1030
S016,2023-03-09,11286.89,10472.53,2879.44,7593.09,781
S017,2023-03-09,13713.56,12756.66,4265.72,8490.94,810
S018,2023-03-09,12018.56,11291.16,3373.62,7917.53,759
S019,2023-03-09,10904.27,10022.36,3429.02,6593.34,784
S020,2023-03-09,12179.76,11129.64,3039.99,8089.65,864
S021,2023-03-09,10020.58,9302.58,3416.19,5886.39,711
S022,2023-03-09,14869.41,13573.0,3965.19,9607.81,930
S023,2023-03-09,10715.41,9949.24,2859.67,7089.57,696
S024,2023-03-09,9053.06,8424.6,2561.47,5863.13,698
S025,2023-03-09,7839.97,7142.2,2219.48,4922.72,512
S026,2023-03-09,7200.28,6675.63,2431.87,4243.76,426
S027,2023-03-09,11911.77,10866.05,3354.19,7511.85,789
S028,2023-03-09,11560.54,10865.56,3478.02,7387.55,743
S029,2023-03-09,7964.18,7459.99,2176.68,5283.31,586
S030,2023-03-09,11360.72,10674.5,3802.14,6872.36,880
S031,2023-03-09,7425.48,6859.32,2372.48,4486.84,445
S032,2023-03-09,8745.63,8049.81,2182.35,5867.46,576
S033,2023-03-09,8307.65,7638.0,2161.56,5476.44,561
S034,2023-03-09,10073.64,9342.93,3109.08,6233.85,643
S035,2023-03-09,10637.84,9929.08,2898.13,7030.94,769
S036,2023-03-09,8135.61,7595.6,2484.76,5110.84,523
S037,2023-03-09,10936.3,10227.28,2808.81,7418.46,779
S038,2023-03-09,10756.99,9922.47,2930.38,6992.09,813
S039,2023-03-09,14210.87,12981.62,4003.57,8978.06,944
S040,2023-03-09,12932.7,12116.53,3676.78,8439.76,755
S041,2023-03-09,12663.6,11650.8,4166.86,7483.94,819
S042,2023-03-09,10077.2,9341.24,2695.95,6645.29,730
S043,2023-03-09,11701.24,10918.8,3288.4,7630.4,805
S044,2023-03-09,11279.04,10536.01,3033.51,7502.5,885
S045,2023-03-09,9612.76,8879.57,2711.57,6167.99,696
S046,2023-03-09,11377.33,10590.55,2992.98,7597.58,691
S047,2023-03-09,8645.36,8075.06,2860.07,5214.99,625
S048,2023-03-09,9034.89,8411.6,2412.66,5998.95,576
S049,2023-03-09,12713.22,11820.85,3271.45,8549.4,753
S050,2023-03-09,9187.85,8495.69,2297.47,6198.22,630
S001,2023-03-10,10706.36,9776.97,2749.35,7027.62,706
S002,2023-03-10,11401.66,10625.32,3804.64,6820.69,743
S003,2023-03-10,8368.43,7859.5,2253.7,5605.8,527
S004,2023-03-10,15326.79,14292.42,4963.94,9328.48,916
S005,2023-03-10,12764.56,11908.92,4048.27,7860.64,784
S006,2023-03-10,16183.65,14802.17,5341.53,9460.64,1069
S007,2023-03-10,10605.25,9812.74,2974.93,6837.81,636
S008,2023-03-10,9783.06,8943.12,3060.68,5882.44,637
S009,2023-03-10,11042.81,10107.8,2945.16,7162.64,774
S010,2023-03-10,17544.68,16036.86,5846.26,10190.6,1318
S011,2023-03-10,8854.32,8131.47,2998.4,5133.07,554
S012,2023-03-10,11644.17,10857.41,3003.2,7854.21,671
S013,2023-03-10,14234.88,13200.27,4502.0,8698.26,887
S014,2023-03-10,16368.11,14957.63,4986.94,9970.69,932
S015,2023-03-10,15115.6,14079.15,4011.53,10067.62,917
S016,2023-03-10,12837.33,12040.27,4088.22,7952.05,973
S017,2023-03-10,14328.77,13122.56,4722.17,8400.39,867
S018,2023-03-10,14876.55,13719.37,4247.34,9472.03,1142
S019,2023-03-10,13337.95,12160.52,4153.12,8007.4,850
S020,2023-03-10,13750.41,12677.0,4163.84,8513.16,875
S021,2023-03-10,11317.03,10559.21,3573.01,6986.2,725
S022,2023-03-10,16512.35,15428.95,5675.2,9753.75,1254
S023,2023-03-10,10875.18,10178.69,2789.85,7388.84,634
S024,2023-03-10,9047.03,8489.04,2316.8,6172.23,647
S025,2023-03-10,9332.25,8643.87,2572.34,6071.54,594
S026,2023-03-10,7993.94,7482.8,2722.91,4759.89,548
S027,2023-03-10,12130.75,11059.31,3434.87,7624.44,716
S028,2023-03-10,12841.89,11837.63,4325.52,7512.1,762
S029,2023-03-10,8650.93,7933.04,2454.48,5478.56,620
S030,2023-03-10,11923.44,10871.95,3567.32,7304.63,715
S031,2023-03-10,8621.5,7923.28,2167.95,5755.33,496
S032,2023-03-10,9825.91,9168.62,3133.17,6035.45,644
S033,2023-03-10,8369.82,7692.45,2541.98,5150.46,610
S034,2023-03-10,11290.77,10421.55,3683.0,6738.55,852
S035,2023-03-10,12343.79,11327.55,3948.59,7378.96,779
S036,2023-03-10,10193.28,9445.55,2853.09,6592.46,638
S037,2023-03-10,10767.2,9964.41,3201.8,6762.61,648
S038,2023-03-10,12479.27,11578.56,3921.94,7656.62,936
S039,2023-03-10,15084.63,13911.46,4645.69,9265.77,940
S040,2023-03-10,15619.86,14481.59,4460.72,10020.88,1119
S041,2023-03-10,13280.22,12405.71,4450.38,7955.34,837
S042,2023-03-10,11303.97,10611.48,3808.42,6803.06,722
S043,2023-03-10,12222.06,11208.55,3301.5,7907.05,710
S044,2023-03-10,12882.08,11752.66,4003.43,7749.23,872
S045,2023-03-10,10536.92,9746.49,2658.83,7087.66,611
S046,2023-03-10,12329.7,11364.44,3852.35,7512.09,782
S047,2023-03-10,10051.5,9386.91,2911.24,6475.68,629
S048,2023-03-10,10713.3,10052.1,3635.03,6417.08,738
S049,2023-03-10,13196.44,12391.61,3886.73,8504.87,873
S050,2023-03-10,9845.85,9174.8,3190.0,5984.79,677
S001,2023-03-11,13129.96,12118.0,3400.24,8717.76,970
S002,2023-03-11,11716.47,10907.24,2081.01,8826.23,822
S003,2023-03-11,9771.13,9072.98,2576.63,6496.35,647
S004,2023-03-11,16282.64,14886.85,3999.39,10887.46,1101
S005,2023-03-11,13963.3,12833.15,3011.54,9821.62,1031
S006,2023-03-11,18596.32,17076.73,3653.73,13422.99,1129
S007,2023-03-11,12480.36,11401.55,2373.34,9028.22,913
S008,2023-03-11,10384.76,9532.62,2330.21,7202.4,744
S009,2023-03-11,13706.35,12537.51,2903.0,9634.5,1007
S010,2023-03-11,17503.42,16353.23,3847.6,12505.64,1187
S011,2023-03-11,10650.48,9838.24,1971.83,7866.41,630
S012,2023-03-11,12545.01,11691.02,2800.8,8890.22,827
S013,2023-03-11,14540.68,13304.87,3767.83,9537.04,1079
S014,2023-03-11,18599.99,17236.79,3823.7,13413.09,1337
S015,2023-03-11,18069.54,16799.94,4433.71,12366.23,1326
S016,2023-03-11,14444.11,13259.86,3421.41,9838.45,848
S017,2023-03-11,16175.34,14774.11,3093.69,11680.42,939
S018,2023-03-11,16040.06,14929.21,3450.02,11479.19,1108
S019,2023-03-11,14322.89,13097.24,3673.69,9423.55,949
S020,2023-03-11,15727.93,14504.33,3038.63,11465.7,1211
S021,2023-03-11,12651.07,11535.99,3146.34,8389.65,731
S022,2023-03-11,16988.36,15683.31,3822.04,11861.27,1292
S023,2023-03-11,13169.33,12112.68,2930.23,9182.45,771
S024,2023-03-11,10422.51,9697.86,2550.04,7147.82,793
S025,2023-03-11,9290.49,8583.42,2357.59,6225.83,665
S026,2023-03-11,9057.92,8398.6,2260.7,6137.89,560
S027,2023-03-11,13865.64,12783.29,3459.32,9323.98,862
S028,2023-03-11,12494.17,11415.28,2600.5,8814.79,853
S029,2023-03-11,10554.51,9768.65,2237.77,7530.88,632
S030,2023-03-11,13627.36,12658.93,3018.7,9640.23,976
S031,2023-03-11,8718.11,8031.17,2020.14,6011.04,529
S032,2023-03-11,11844.08,10830.82,2221.16,8609.67,727
S033,2023-03-11,9908.55,9084.21,2285.54,6798.67,580
S034,2023-03-11,12347.85,11552.48,2993.47,8559.01,752
S035,2023-03-11,13354.14,12241.23,2759.22,9482.01,976
S036,2023-03-11,10424.51,9497.17,2181.59,7315.58,608
S037,2023-03-11,12738.28,11767.28,2837.62,8929.66,855
S038,2023-03-11,13504.02,12615.56,3443.75,9171.81,985
S039,2023-03-11,15385.02,14006.9,2835.95,11170.95,1025
S040,2023-03-11,17716.82,16416.56,4585.06,11831.5,1161
S041,2023-03-11,14730.02,13829.39,3604.06,10225.33,863
S042,2023-03-11,12835.97,12036.18,3204.09,8832.1,851
S043,2023-03-11,13349.56,12309.31,2585.33,9723.98,893
S044,2023-03-11,14852.77,13945.64,4019.35,9926.29,878
S045,2023-03-11,10844.32,9920.84,2591.39,7329.44,827
S046,2023-03-11,12708.1,11623.07,2859.52,8763.54,795
S047,2023-03-11,11524.49,10540.62,2862.5,7678.12,658
S048,2023-03-11,11902.21,10957.32,2144.52,8812.79,858
S049,2023-03-11,16110.0,15139.97,3387.62,11752.35,1127
S050,2023-03-11,11613.49,10789.66,2829.11,7960.55,699
S001,2023-03-12,11741.01,10985.51,2213.29,8772.21,891
S002,2023-03-12,11763.6,10996.97,2096.37,8900.61,754
S003,2023-03-12,8680.65,8044.94,1773.82,6271.12,641
S004,2023-03-12,16843.23,15363.59,4109.4,11254.19,1208
S005,2023-03-12,14043.49,12993.9,2841.54,10152.37,948
S006,2023-03-12,17476.03,16105.62,3565.51,12540.11,1225
S007,2023-03-12,11883.61,10942.97,2354.3,8588.67,893
S008,2023-03-12,9219.35,8413.53,2420.87,5992.66,649
S009,2023-03-12,11981.91,11179.04,2876.62,8302.41,838
S010,2023-03-12,18058.04,16744.98,3811.12,12933.87,1056
S011,2023-03-12,10206.95,9426.38,2259.18,7167.21,627
S012,2023-03-12,12409.36,11299.28,2337.51,8961.77,713
S013,2023-03-12,14687.64,13397.09,3706.81,9690.28,962
S014,2023-03-12,16165.97,14746.57,3099.41,11647.16,1142
S015,2023-03-12,17244.66,16161.32,4073.14,12088.17,1161
S016,2023-03-12,13136.02,12330.08,2927.86,9402.22,1000
S017,2023-03-12,15487.92,14509.02,3092.34,11416.68,958
S018,2023-03-12,15007.89,13832.51,3685.87,10146.64,999
S019,2023-03-12,13097.57,12145.42,2951.84,9193.57,835
S020,2023-03-12,14288.62,13275.88,2798.56,10477.31,909
S021,2023-03-12,12754.28,11956.83,3100.37,8856.46,927
S022,2023-03-12,16986.86,15615.39,3015.14,12600.25,1107
S023,2023-03-12,12382.98,11483.31,2566.37,8916.94,889
S024,2023-03-12,10225.42,9413.11,1810.63,7602.48,704
S025,2023-03-12,9803.32,9001.1,1964.75,7036.35,619
S026,2023-03-12,8480.6,7730.05,1577.15,6152.9,483
S027,2023-03-12,13893.19,12770.42,3122.05,9648.36,844
S028,2023-03-12,12831.43,11849.88,2618.24,9231.64,751
S029,2023-03-12,9806.63,8983.26,2506.8,6476.45,659
S030,2023-03-12,12733.22,11596.04,2486.5,9109.54,874
S031,2023-03-12,8547.81,7829.58,1948.68,5880.91,577
S032,2023-03-12,10358.96,9570.98,1894.17,7676.81,621
S033,2023-03-12,9263.37,8529.18,2106.12,6423.06,630
S034,2023-03-12,12087.13,11168.25,2130.85,9037.4,830
S035,2023-03-12,11747.95,10877.08,2569.9,8307.19,736
S036,2023-03-12,9691.05,8910.15,1951.3,6958.84,633
S037,2023-03-12,12832.21,12000.87,3196.37,8804.5,828
S038,2023-03-12,12872.53,11809.78,3392.21,8417.57,789
S039,2023-03-12,16742.68,15709.04,3443.67,12265.37,1216
S040,2023-03-12,17062.68,15683.34,3170.09,12513.25,1089
S041,2023-03-12,14332.64,13147.87,3296.78,9851.09,861
S042,2023-03-12,12326.45,11322.49,2802.23,8520.27,864
S043,2023-03-12,13195.6,12014.79,3194.82,8819.97,781
S044,2023-03-12,12942.6,12008.14,2882.56,9125.58,956
S045,2023-03-12,11387.48,10609.79,2247.71,8362.08,744
S046,2023-03-12,13411.72,12439.09,3524.94,8914.15,996
S047,2023-03-12,10266.68,9640.62,2793.57,6847.05,639
S048,2023-03-12,10636.66,9953.92,2649.42,7304.5,715
S049,2023-03-12,14367.19,13441.21,3021.24,10419.96,1020
S050,2023-03-12,10486.82,9794.8,1990.22,7804.58,643
S001,2023-03-13,9650.46,8784.86,2637.02,6147.85,618
S002,2023-03-13,9664.13,9004.13,2632.31,6371.82,732
S003,2023-03-13,7140.53,6690.09,2391.47,4298.62,538
S004,2023-03-13,14227.11,13088.93,4049.04,9039.89,971
S005,2023-03-13,11976.02,11038.88,3345.63,7693.25,824
S006,2023-03-13,13482.23,12648.99,4643.26,8005.73,1022
S007,2023-03-13,10208.81,9356.91,2590.73,6766.18,628
S008,2023-03-13,8544.77,7877.4,2301.21,5576.18,639
S009,2023-03-13,11449.14,10607.87,2915.11,7692.77,830
S010,2023-03-13,14752.82,13837.9,4761.43,9076.47,1138
S011,2023-03-13,8240.68,7575.66,2267.21,5308.45,580
S012,2023-03-13,9796.96,9110.18,3110.4,5999.78,669
S013,2023-03-13,12574.5,11697.36,3928.01,7769.35,772
S014,2023-03-13,14511.78,13598.23,4962.73,8635.5,1025
S015,2023-03-13,14597.03,13344.98,4751.29,8593.7,985
S016,2023-03-13,12548.56,11665.32,3903.96,7761.37,733
S017,2023-03-13,13147.25,12076.82,3823.3,8253.52,950
S018,2023-03-13,12504.24,11437.07,3701.68,7735.39,754
S019,2023-03-13,11143.34,10156.13,2906.67,7249.46,718
S020,2023-03-13,12286.96,11346.43,3445.66,7900.78,730
S021,2023-03-13,11334.0,10368.17,3007.85,7360.32,741
S022,2023-03-13,13631.48,12411.29,3760.85,8650.43,875
S023,2023-03-13,9614.88,8808.5,2387.07,6421.43,730
S024,2023-03-13,8491.65,7914.4,2234.12,5680.28,512
S025,2023-03-13,8280.87,7626.32,2681.25,4945.07,546
S026,2023-03-13,7838.43,7214.66,2535.11,4679.55,558
S027,2023-03-13,12244.58,11206.33,3744.88,7461.45,882
S028,2023-03-13,11583.24,10796.06,3515.33,7280.72,833
S029,2023-03-13,8390.54,7694.54,2244.33,5450.21,520
S030,2023-03-13,10475.86,9626.06,2664.59,6961.47,605
S031,2023-03-13,7624.85,7108.2,2629.61,4478.59,477
S032,2023-03-13,9770.05,9084.75,2573.17,6511.58,748
S033,2023-03-13,7641.07,7054.09,2524.43,4529.66,520
S034,2023-03-13,10499.65,9784.51,3579.61,6204.9,631
S035,2023-03-13,10495.73,9751.39,3115.76,6635.64,631
S036,2023-03-13,9134.12,8568.46,2470.18,6098.28,659
S037,2023-03-13,10201.87,9479.52,2775.03,6704.5,603
S038,2023-03-13,10627.55,9718.36,3115.5,6602.86,621
S039,2023-03-13,12877.37,11840.74,3244.49,8596.26,749
S040,2023-03-13,13686.77,12674.13,4325.19,8348.94,804
S041,2023-03-13,12349.5,11292.67,3328.41,7964.26,871
S042,2023-03-13,10970.06,10244.2,2868.1,7376.1,836
S043,2023-03-13,12085.55,11041.08,3486.65,7554.43,786
S044,2023-03-13,11709.12,10801.4,3908.18,6893.23,751
S045,2023-03-13,9580.52,8974.32,3229.69,5744.64,658
S046,2023-03-13,10473.25,9541.98,3176.79,6365.19,742
S047,2023-03-13,8692.08,7936.8,2914.09,5022.7,547
S048,2023-03-13,9205.88,8621.97,2986.93,5635.05,613
S049,2023-03-13,11949.94,10925.39,3487.63,7437.75,806
S050,2023-03-13,9037.03,8268.04,2530.61,5737.43,631
S001,2023-03-14,9805.11,9033.16,2779.4,6253.76,682
S002,2023-03-14,10502.68,9825.26,2841.82,6983.44,762
S003,2023-03-14,7899.05,7352.2,2585.37,4766.83,572
S004,2023-03-14,14252.57,13326.23,4004.18,9322.05,871
S005,2023-03-14,11637.29,10799.14,3911.93,6887.2,887
S006,2023-03-14,13498.47,12435.14,4206.95,8228.19,827
S007,2023-03-14,10365.4,9454.71,3277.09,6177.62,714
S008,2023-03-14,8034.34,7480.45,2155.61,5324.84,540
S009,2023-03-14,11031.18,10091.31,3610.32,6480.99,670
S010,2023-03-14,14846.89,13732.48,4145.71,9586.77,1084
S011,2023-03-14,9033.94,8374.62,2275.83,6098.78,674
S012,2023-03-14,9571.94,8884.08,2423.38,6460.7,662
S013,2023-03-14,12546.71,11476.85,3778.79,7698.06,916
S014,2023-03-14,15271.69,14085.31,3862.25,10223.06,989
S015,2023-03-14,13818.51,12850.46,4216.96,8633.5,994
S016,2023-03-14,12425.63,11548.04,3317.01,8231.03,804
S017,2023-03-14,12884.54,12020.22,3461.69,8558.54,882
S018,2023-03-14,13052.03,11887.94,4004.84,7883.11,893
S019,2023-03-14,10869.77,10127.54,2960.32,7167.22,716
S020,2023-03-14,12701.54,11882.92,3475.1,8407.82,769
S021,2023-03-14,10048.48,9337.77,2686.27,6651.5,743
S022,2023-03-14,13768.67,12838.95,4123.05,8715.9,819
S023,2023-03-14,9621.78,8863.34,2529.29,6334.05,639
S024,2023-03-14,8444.29,7910.69,2218.14,5692.54,554
S025,2023-03-14,7999.34,7342.3,2376.88,4965.43,549
S026,2023-03-14,8084.31,7520.11,2062.45,5457.66,554
S027,2023-03-14,11949.08,11053.79,4015.22,7038.57,799
S028,2023-03-14,10668.37,9812.97,3372.47,6440.5,723
S029,2023-03-14,8289.45,7778.58,2410.81,5367.77,587
S030,2023-03-14,11399.92,10448.38,3509.09,6939.29,832
S031,2023-03-14,7159.81,6715.22,2356.14,4359.07,528
S032,2023-03-14,9426.27,8590.77,2459.62,6131.15,661
S033,2023-03-14,7470.8,7016.41,2091.88,4924.53,492
S034,2023-03-14,10829.74,10082.49,2835.11,7247.38,725
S035,2023-03-14,10700.23,9786.46,3386.46,6400.0,676
S036,2023-03-14,8820.05,8165.65,2736.87,5428.78,577
S037,2023-03-14,9930.24,9255.59,2517.43,6738.16,714
S038,2023-03-14,11028.53,10282.49,3502.45,6780.04,841
S039,2023-03-14,13194.38,12084.75,3457.8,8626.95,902
S040,2023-03-14,13107.48,12054.33,3310.62,8743.72,790
S041,2023-03-14,11587.58,10852.8,3906.08,6946.72,769
S042,2023-03-14,10606.42,9946.14,3523.37,6422.77,687
S043,2023-03-14,11579.21,10733.19,3554.26,7178.93,870
S044,2023-03-14,10871.66,10042.38,3149.44,6892.94,778
S045,2023-03-14,9000.81,8418.6,3108.94,5309.66,661
S046,2023-03-14,10615.25,9911.33,3627.29,6284.04,765
S047,2023-03-14,9117.61,8543.23,2377.84,6165.39,645
S048,2023-03-14,9502.1,8878.19,3131.47,5746.72,656
S049,2023-03-14,12344.41,11272.21,3532.77,7739.44,852
S050,2023-03-14,8553.15,7823.15,2507.98,5315.17,619
S001,2023-03-15,10896.87,10150.51,2895.29,7255.23,695
S002,2023-03-15,9894.27,9270.25,2930.41,6339.84,637
S003,2023-03-15,8027.72,7432.47,2248.59,5183.87,471
S004,2023-03-15,13359.61,12516.22,3996.44,8519.78,1003
S005,2023-03-15,10894.85,10161.25,3478.55,6682.7,667
S006,2023-03-15,15373.17,14230.63,5060.84,9169.79,939
S007,2023-03-15,9747.21,8891.91,2514.13,6377.78,618
S008,2023-03-15,8803.79,8194.96,2501.38,5693.57,569
S009,2023-03-15,10912.76,10105.18,2977.95,7127.24,680
S010,2023-03-15,15437.13,14055.49,4801.62,9253.87,946
S011,2023-03-15,8782.17,8091.06,2747.67,5343.39,520
S012,2023-03-15,10234.85,9422.38,3325.57,6096.81,748
S013,2023-03-15,12075.16,11099.99,3560.02,7539.97,782
S014,2023-03-15,13848.91,12715.86,3986.62,8729.24,872
S015,2023-03-15,14708.53,13710.49,4917.4,8793.09,953
S016,2023-03-15,12117.35,11078.67,3675.17,7403.5,805
S017,2023-03-15,14169.01,13023.24,4511.86,8511.37,910
S018,2023-03-15,11938.99,11144.51,3518.64,7625.87,756
S019,2023-03-15,11352.26,10520.99,3561.97,6959.02,682
S020,2023-03-15,13369.83,12244.17,4050.69,8193.48,877
S021,2023-03-15,10405.11,9596.93,2823.93,6773.0,617
S022,2023-03-15,14035.04,13080.55,4233.43,8847.12,924
S023,2023-03-15,10881.69,9997.97,3283.61,6714.36,825
S024,2023-03-15,8688.19,8079.03,2597.22,5481.81,595
S025,2023-03-15,7418.45,6965.53,1963.07,5002.45,452
S026,2023-03-15,8218.33,7488.32,2321.54,5166.78,527
S027,2023-03-15,12498.61,11380.51,3692.25,7688.26,872
S028,2023-03-15,10347.39,9484.86,3088.54,6396.32,665
S029,2023-03-15,8470.45,7930.44,2779.22,5151.22,592
S030,2023-03-15,11131.98,10336.77,3552.64,6784.13,800
S031,2023-03-15,7913.07,7437.06,2419.52,5017.54,544
S032,2023-03-15,9728.71,8983.61,2758.47,6225.14,744
S033,2023-03-15,7235.21,6594.01,2007.82,4586.19,485
S034,2023-03-15,10999.32,10266.29,3137.27,7129.03,799
S035,2023-03-15,11136.86,10452.05,3226.97,7225.08,843
S036,2023-03-15,9125.65,8572.29,2884.55,5687.74,556
S037,2023-03-15,10068.16,9297.59,2558.5,6739.09,627
S038,2023-03-15,10903.2,10095.54,2889.34,7206.2,645
S039,2023-03-15,14054.68,12802.93,4264.69,8538.24,993
S040,2023-03-15,13012.65,11947.46,3579.01,8368.45,761
S041,2023-03-15,11557.26,10725.64,3902.14,6823.5,789
S042,2023-03-15,10219.92,9576.8,2969.64,6607.16,615
S043,2023-03-15,10794.11,10127.03,3116.93,7010.11,671
S044,2023-03-15,11159.43,10355.07,3699.08,6655.98,828
S045,2023-03-15,9924.87,9260.34,2670.9,6589.44,600
S046,2023-03-15,10389.52,9744.91,3262.13,6482.79,739
S047,2023-03-15,9513.55,8731.14,2625.72,6105.42,558
S048,2023-03-15,9823.64,9049.25,2644.95,6404.3,662
S049,2023-03-15,11946.53,11175.3,3931.23,7244.08,788
S050,2023-03-15,8562.64,7827.24,2374.01,5453.22,589
S001,2023-03-16,9743.41,9071.55,3231.15,5840.4,634
S002,2023-03-16,9755.82,8931.9,2493.25,6438.64,577
S003,2023-03-16,8106.03,7565.96,2221.99,5343.97,508
S004,2023-03-16,13527.52,12482.76,3708.25,8774.51,867
S005,2023-03-16,12015.99,11157.14,3632.41,7524.73,749
S006,2023-03-16,13844.64,12876.31,3695.9,9180.41,841
S007,2023-03-16,9595.25,8979.01,2515.38,6463.63,714
S008,2023-03-16,8450.68,7803.85,2149.76,5654.09,498
S009,2023-03-16,10836.51,10068.22,3084.17,6984.05,699
S010,2023-03-16,14463.73,13261.94,4066.27,9195.67,1036
S011,2023-03-16,8866.92,8148.06,2911.99,5236.07,548
S012,2023-03-16,10547.54,9865.35,2781.12,7084.23,685
S013,2023-03-16,12507.88,11749.9,3712.34,8037.56,904
S014,2023-03-16,13472.01,12353.04,3966.0,8387.04,1013
S015,2023-03-16,13579.09,12572.82,3924.33,8648.48,814
S016,2023-03-16,12447.52,11521.86,3803.22,7718.64,906
S017,2023-03-16,14072.23,13022.29,4174.98,8847.31,839
S018,2023-03-16,12565.47,11500.21,3729.87,7770.34,893
S019,2023-03-16,11013.98,10206.06,2943.38,7262.68,691
S020,2023-03-16,12908.54,11905.0,4204.53,7700.47,928
S021,2023-03-16,10442.82,9573.9,3362.51,6211.38,638
S022,2023-03-16,15381.8,14161.83,4794.57,9367.26,1112
S023,2023-03-16,9859.01,9084.54,2532.43,6552.11,652
S024,2023-03-16,8673.28,7996.11,2904.3,5091.81,489
S025,2023-03-16,7657.72,7155.44,2029.68,5125.77,496
S026,2023-03-16,8037.5,7377.3,2660.28,4717.02,609
S027,2023-03-16,11978.11,11110.6,3032.07,8078.52,921
S028,2023-03-16,10709.17,9818.56,2667.66,7150.89,630
S029,2023-03-16,8796.53,8185.29,2488.64,5696.65,666
S030,2023-03-16,11306.07,10387.06,3103.12,7283.94,714
S031,2023-03-16,7422.56,6918.45,2224.0,4694.44,483
S032,2023-03-16,9618.06,8929.91,2819.9,6110.0,654
S033,2023-03-16,7420.42,6955.35,2135.94,4819.4,453
S034,2023-03-16,10535.5,9825.69,2777.15,7048.54,698
S035,2023-03-16,9957.43,9238.2,2659.82,6578.39,751
S036,2023-03-16,8775.38,8159.44,2743.67,5415.77,556
S037,2023-03-16,9748.55,8911.44,2877.34,6034.1,691
S038,2023-03-16,11269.43,10411.42,3775.42,6636.0,687
S039,2023-03-16,13536.54,12690.2,3759.71,8930.48,956
S040,2023-03-16,14721.02,13584.03,4700.82,8883.21,1077
S041,2023-03-16,12802.42,12027.38,3373.45,8653.93,945
S042,2023-03-16,10373.59,9546.31,2992.21,6554.1,676
S043,2023-03-16,11762.15,10907.55,3610.13,7297.42,685
S044,2023-03-16,12119.43,11151.05,3023.45,8127.6,727
S045,2023-03-16,9669.98,8978.73,3247.53,5731.19,564
S046,2023-03-16,10285.32,9392.15,2975.44,6416.71,763
S047,2023-03-16,8902.63,8251.03,2578.63,5672.4,605
S048,2023-03-16,9279.05,8618.76,2893.31,5725.45,584
S049,2023-03-16,12591.3,11465.89,3923.53,7542.37,733
S050,2023-03-16,8863.88,8099.78,2506.53,5593.25,541
S001,2023-03-17,10749.39,9967.58,3475.96,6491.62,809
S002,2023-03-17,10728.12,9947.16,3157.54,6789.63,803
S003,2023-03-17,8842.27,8139.19,2395.65,5743.54,586
S004,2023-03-17,14533.02,13458.31,3769.76,9688.55,957
S005,2023-03-17,12126.95,11138.63,3075.37,8063.26,889
S006,2023-03-17,15719.01,14731.44,5351.44,9380.0,975
S007,2023-03-17,11163.19,10227.38,3536.14,6691.23,811
S008,2023-03-17,8954.71,8342.37,2586.92,5755.45,643
S009,2023-03-17,11627.87,10859.9,2997.72,7862.18,900
S010,2023-03-17,17301.69,16134.49,5922.96,10211.53,1309
S011,2023-03-17,9570.12,8792.61,2959.29,5833.32,709
S012,2023-03-17,10891.99,10102.79,3301.69,6801.1,756
S013,2023-03-17,13922.62,12717.91,3916.9,8801.01,986
S014,2023-03-17,16202.24,15151.52,5471.23,9680.29,1089
S015,2023-03-17,14907.45,13578.38,3881.26,9697.13,951
S016,2023-03-17,12930.25,11899.63,3509.64,8389.98,936
S017,2023-03-17,13735.01,12831.48,3793.53,9037.95,839
S018,2023-03-17,14890.31,13828.69,4697.01,9131.68,871
S019,2023-03-17,12181.99,11411.47,3463.11,7948.36,733
